Price,Date
59.493291666666664,2012-07-17 00:00:00
45.9095,2012-07-18 00:00:00
55.69595833333332,2012-07-19 00:00:00
52.240249999999996,2012-07-20 00:00:00
37.92720833333333,2012-07-21 00:00:00
26.012208333333334,2012-07-22 00:00:00
38.18320833333333,2012-07-23 00:00:00
43.054833333333335,2012-07-24 00:00:00
47.48766666666666,2012-07-25 00:00:00
50.636374999999994,2012-07-26 00:00:00
57.623916666666666,2012-07-27 00:00:00
44.58816666666666,2012-07-28 00:00:00
26.514583333333334,2012-07-29 00:00:00
56.60520833333333,2012-07-30 00:00:00
57.61179166666667,2012-07-31 00:00:00
53.78345833333333,2012-08-01 00:00:00
66.240625,2012-08-02 00:00:00
60.15245833333335,2012-08-03 00:00:00
63.12470833333333,2012-08-04 00:00:00
63.77612500000001,2012-08-05 00:00:00
47.80791666666667,2012-08-06 00:00:00
49.23825,2012-08-07 00:00:00
66.33324999999999,2012-08-08 00:00:00
61.862625000000016,2012-08-09 00:00:00
73.942125,2012-08-10 00:00:00
57.84562500000001,2012-08-11 00:00:00
45.44141666666667,2012-08-12 00:00:00
50.37570833333334,2012-08-13 00:00:00
72.07754166666668,2012-08-14 00:00:00
59.04258333333333,2012-08-15 00:00:00
57.02583333333332,2012-08-16 00:00:00
56.010333333333335,2012-08-17 00:00:00
57.24820833333333,2012-08-18 00:00:00
42.11304166666666,2012-08-19 00:00:00
56.1055,2012-08-20 00:00:00
72.23345833333333,2012-08-21 00:00:00
79.18479166666667,2012-08-22 00:00:00
66.05420833333334,2012-08-23 00:00:00
81.04333333333334,2012-08-24 00:00:00
61.00249999999999,2012-08-25 00:00:00
60.45291666666666,2012-08-26 00:00:00
65.80708333333332,2012-08-27 00:00:00
56.256249999999994,2012-08-28 00:00:00
62.405416666666646,2012-08-29 00:00:00
67.49624999999999,2012-08-30 00:00:00
52.644166666666656,2012-08-31 00:00:00
45.102083333333326,2012-09-01 00:00:00
34.18958333333333,2012-09-02 00:00:00
50.659166666666664,2012-09-03 00:00:00
56.44,2012-09-04 00:00:00
67.46166666666666,2012-09-05 00:00:00
51.60333333333333,2012-09-06 00:00:00
52.44166666666666,2012-09-07 00:00:00
57.596250000000005,2012-09-08 00:00:00
45.602083333333326,2012-09-09 00:00:00
50.51166666666668,2012-09-10 00:00:00
52.88208333333333,2012-09-11 00:00:00
57.21958333333333,2012-09-12 00:00:00
54.26458333333334,2012-09-13 00:00:00
41.71458333333334,2012-09-14 00:00:00
41.49125,2012-09-15 00:00:00
33.07625,2012-09-16 00:00:00
51.59499999999999,2012-09-17 00:00:00
52.79208333333333,2012-09-18 00:00:00
53.48833333333332,2012-09-19 00:00:00
52.929166666666674,2012-09-20 00:00:00
50.63291666666666,2012-09-21 00:00:00
67.57541666666667,2012-09-22 00:00:00
36.697916666666664,2012-09-23 00:00:00
45.38041666666666,2012-09-24 00:00:00
62.44375,2012-09-25 00:00:00
52.589166666666664,2012-09-26 00:00:00
46.28333333333333,2012-09-27 00:00:00
49.450416666666655,2012-09-28 00:00:00
40.21375,2012-09-29 00:00:00
27.03166666666667,2012-09-30 00:00:00
52.20499999999999,2012-10-01 00:00:00
52.69583333333335,2012-10-02 00:00:00
71.32791666666665,2012-10-03 00:00:00
48.91125,2012-10-04 00:00:00
41.22708333333335,2012-10-05 00:00:00
39.98625,2012-10-06 00:00:00
31.987083333333327,2012-10-07 00:00:00
49.175833333333344,2012-10-08 00:00:00
50.18833333333334,2012-10-09 00:00:00
51.772083333333335,2012-10-10 00:00:00
53.51208333333332,2012-10-11 00:00:00
46.53791666666667,2012-10-12 00:00:00
44.158333333333324,2012-10-13 00:00:00
34.111666666666665,2012-10-14 00:00:00
47.628750000000004,2012-10-15 00:00:00
41.71916666666666,2012-10-16 00:00:00
44.55708333333334,2012-10-17 00:00:00
42.38791666666666,2012-10-18 00:00:00
41.21208333333333,2012-10-19 00:00:00
38.51624999999999,2012-10-20 00:00:00
33.239583333333336,2012-10-21 00:00:00
47.65541666666667,2012-10-22 00:00:00
52.97083333333333,2012-10-23 00:00:00
55.01916666666667,2012-10-24 00:00:00
48.80916666666666,2012-10-25 00:00:00
52.40416666666666,2012-10-26 00:00:00
40.98291666666666,2012-10-27 00:00:00
34.1716,2012-10-28 00:00:00
47.699166666666656,2012-10-29 00:00:00
57.95708333333334,2012-10-30 00:00:00
50.16666666666668,2012-10-31 00:00:00
33.035833333333336,2012-11-01 00:00:00
33.55583333333333,2012-11-02 00:00:00
34.467499999999994,2012-11-03 00:00:00
30.95333333333333,2012-11-04 00:00:00
45.765416666666674,2012-11-05 00:00:00
43.580833333333324,2012-11-06 00:00:00
42.77583333333334,2012-11-07 00:00:00
40.47916666666668,2012-11-08 00:00:00
50.933749999999996,2012-11-09 00:00:00
43.86708333333334,2012-11-10 00:00:00
34.707499999999996,2012-11-11 00:00:00
50.6625,2012-11-12 00:00:00
54.993750000000006,2012-11-13 00:00:00
52.20166666666666,2012-11-14 00:00:00
52.625833333333325,2012-11-15 00:00:00
52.94458333333333,2012-11-16 00:00:00
42.827916666666674,2012-11-17 00:00:00
39.90333333333333,2012-11-18 00:00:00
52.01,2012-11-19 00:00:00
54.254999999999995,2012-11-20 00:00:00
51.85833333333333,2012-11-21 00:00:00
49.90541666666667,2012-11-22 00:00:00
54.140416666666674,2012-11-23 00:00:00
52.20458333333334,2012-11-24 00:00:00
38.75333333333334,2012-11-25 00:00:00
45.18,2012-11-26 00:00:00
52.68916666666667,2012-11-27 00:00:00
54.74208333333332,2012-11-28 00:00:00
48.533750000000005,2012-11-29 00:00:00
56.08583333333333,2012-11-30 00:00:00
42.71041666666667,2012-12-01 00:00:00
39.07791666666666,2012-12-02 00:00:00
54.58041666666667,2012-12-03 00:00:00
49.450416666666655,2012-12-04 00:00:00
53.64249999999999,2012-12-05 00:00:00
54.56583333333333,2012-12-06 00:00:00
53.7775,2012-12-07 00:00:00
47.99375,2012-12-08 00:00:00
32.64458333333333,2012-12-09 00:00:00
52.61375,2012-12-10 00:00:00
61.779583333333335,2012-12-11 00:00:00
69.33875,2012-12-12 00:00:00
67.84875000000001,2012-12-13 00:00:00
51.20749999999999,2012-12-14 00:00:00
39.2825,2012-12-15 00:00:00
36.28249999999999,2012-12-16 00:00:00
50.87083333333333,2012-12-17 00:00:00
53.38125,2012-12-18 00:00:00
53.28333333333334,2012-12-19 00:00:00
45.26874999999999,2012-12-20 00:00:00
42.06583333333333,2012-12-21 00:00:00
54.41416666666666,2012-12-22 00:00:00
27.69541666666667,2012-12-23 00:00:00
15.607499999999996,2012-12-24 00:00:00
-5.256250000000001,2012-12-25 00:00:00
-6.710416666666664,2012-12-26 00:00:00
34.88791666666666,2012-12-27 00:00:00
29.65291666666666,2012-12-28 00:00:00
36.29833333333334,2012-12-29 00:00:00
45.124583333333334,2012-12-30 00:00:00
32.248333333333335,2012-12-31 00:00:00
8.605,2013-01-01 00:00:00
35.7295833333333,2013-01-02 00:00:00
45.995,2013-01-03 00:00:00
37.7775,2013-01-04 00:00:00
37.3516666666667,2013-01-05 00:00:00
32.2229166666667,2013-01-06 00:00:00
44.9608333333333,2013-01-07 00:00:00
50.6670833333333,2013-01-08 00:00:00
51.6020833333333,2013-01-09 00:00:00
50.7570833333333,2013-01-10 00:00:00
52.9658333333333,2013-01-11 00:00:00
50.1683333333333,2013-01-12 00:00:00
38.9858333333333,2013-01-13 00:00:00
55.0783333333333,2013-01-14 00:00:00
53.89875,2013-01-15 00:00:00
54.4908333333333,2013-01-16 00:00:00
54.8891666666667,2013-01-17 00:00:00
50.1641666666667,2013-01-18 00:00:00
37.9833333333333,2013-01-19 00:00:00
30.2654166666667,2013-01-20 00:00:00
42.95,2013-01-21 00:00:00
51.2008333333333,2013-01-22 00:00:00
49.7391666666667,2013-01-23 00:00:00
58.7129166666667,2013-01-24 00:00:00
54.2154166666667,2013-01-25 00:00:00
37.905,2013-01-26 00:00:00
33.085,2013-01-27 00:00:00
42.99625,2013-01-28 00:00:00
48.6683333333333,2013-01-29 00:00:00
30.5133333333333,2013-01-30 00:00:00
51.6220833333333,2013-01-31 00:00:00
36.2720833333333,2013-02-01 00:00:00
41.6975,2013-02-02 00:00:00
56.0191666666667,2013-02-03 00:00:00
48.4325,2013-02-04 00:00:00
32.9529166666667,2013-02-05 00:00:00
43.6008333333333,2013-02-06 00:00:00
48.9,2013-02-07 00:00:00
47.2429166666667,2013-02-08 00:00:00
41.7070833333333,2013-02-09 00:00:00
34.4383333333333,2013-02-10 00:00:00
36.88375,2013-02-11 00:00:00
47.085,2013-02-12 00:00:00
50.0895833333333,2013-02-13 00:00:00
46.7458333333333,2013-02-14 00:00:00
48.1833333333333,2013-02-15 00:00:00
39.62,2013-02-16 00:00:00
36.92125,2013-02-17 00:00:00
48.3679166666667,2013-02-18 00:00:00
48.2283333333333,2013-02-19 00:00:00
49.3745833333333,2013-02-20 00:00:00
50.2108333333333,2013-02-21 00:00:00
48.6020833333333,2013-02-22 00:00:00
42.10625,2013-02-23 00:00:00
33.4033333333333,2013-02-24 00:00:00
46.2229166666667,2013-02-25 00:00:00
50.3120833333333,2013-02-26 00:00:00
55.7804166666667,2013-02-27 00:00:00
44.18625,2013-02-28 00:00:00
47.15625,2013-03-01 00:00:00
38.9170833333333,2013-03-02 00:00:00
33.7629166666667,2013-03-03 00:00:00
46.57625,2013-03-04 00:00:00
43.6058333333333,2013-03-05 00:00:00
44.9183333333333,2013-03-06 00:00:00
39.2204166666667,2013-03-07 00:00:00
36.6945833333333,2013-03-08 00:00:00
31.55625,2013-03-09 00:00:00
19.655,2013-03-10 00:00:00
45.7254166666667,2013-03-12 00:00:00
46.265,2013-03-13 00:00:00
38.8079166666667,2013-03-14 00:00:00
39.8433333333333,2013-03-15 00:00:00
30.1525,2013-03-16 00:00:00
12.32375,2013-03-17 00:00:00
40.1858333333333,2013-03-18 00:00:00
43.0929166666667,2013-03-19 00:00:00
47.4691666666667,2013-03-20 00:00:00
47.5545833333333,2013-03-21 00:00:00
37.6166666666667,2013-03-22 00:00:00
21.7845833333333,2013-03-23 00:00:00
13.0320833333333,2013-03-24 00:00:00
36.39125,2013-03-25 00:00:00
42.605,2013-03-26 00:00:00
41.52,2013-03-27 00:00:00
50.5329166666667,2013-03-28 00:00:00
37.84,2013-03-29 00:00:00
38.0329166666667,2013-03-30 00:00:00
27.8647826086957,2013-03-31 00:00:00
24.5675,2013-04-01 00:00:00
49.3025,2013-04-02 00:00:00
44.5720833333333,2013-04-03 00:00:00
43.26875,2013-04-04 00:00:00
49.9766666666667,2013-04-05 00:00:00
43.6608333333333,2013-04-06 00:00:00
30.68125,2013-04-07 00:00:00
56.17625,2013-04-08 00:00:00
53.7454166666667,2013-04-09 00:00:00
53.51375,2013-04-10 00:00:00
55.51,2013-04-11 00:00:00
47.0441666666667,2013-04-12 00:00:00
28.08375,2013-04-13 00:00:00
17.8083333333333,2013-04-14 00:00:00
35.6508333333333,2013-04-15 00:00:00
43.8929166666667,2013-04-16 00:00:00
42.3570833333333,2013-04-17 00:00:00
26.55,2013-04-18 00:00:00
33.6291666666667,2013-04-19 00:00:00
26.5475,2013-04-20 00:00:00
16.82875,2013-04-21 00:00:00
36.3154166666667,2013-04-22 00:00:00
31.9366666666667,2013-04-23 00:00:00
33.8570833333333,2013-04-24 00:00:00
32.85875,2013-04-25 00:00:00
30.2233333333333,2013-04-26 00:00:00
29.2891666666667,2013-04-27 00:00:00
20.7791666666667,2013-04-28 00:00:00
32.185,2013-04-29 00:00:00
34.8379166666667,2013-04-30 00:00:00
13.4825,2013-05-01 00:00:00
29.5504166666667,2013-05-02 00:00:00
33.4433333333333,2013-05-03 00:00:00
25.9583333333333,2013-05-04 00:00:00
14.0754166666667,2013-05-05 00:00:00
36.3166666666667,2013-05-06 00:00:00
36.83125,2013-05-07 00:00:00
24.4041666666667,2013-05-08 00:00:00
20.455,2013-05-09 00:00:00
29.2229166666667,2013-05-10 00:00:00
24.6791666666667,2013-05-11 00:00:00
11.93625,2013-05-12 00:00:00
30.8204166666667,2013-05-13 00:00:00
35.6804166666667,2013-05-14 00:00:00
30.54625,2013-05-15 00:00:00
33.11875,2013-05-16 00:00:00
34.43875,2013-05-17 00:00:00
21.9558333333333,2013-05-18 00:00:00
8.41375,2013-05-19 00:00:00
19.6225,2013-05-20 00:00:00
38.2308333333333,2013-05-21 00:00:00
34.6641666666667,2013-05-22 00:00:00
40.9270833333333,2013-05-23 00:00:00
39.5179166666667,2013-05-24 00:00:00
29.29625,2013-05-25 00:00:00
23.1379166666667,2013-05-26 00:00:00
31.45125,2013-05-27 00:00:00
38.2170833333333,2013-05-28 00:00:00
34.7820833333333,2013-05-29 00:00:00
34.5395833333333,2013-05-30 00:00:00
32.1875,2013-05-31 00:00:00
27.0695833333333,2013-06-01 00:00:00
7.60541666666667,2013-06-02 00:00:00
31.4270833333333,2013-06-03 00:00:00
28.4029166666667,2013-06-04 00:00:00
38.3,2013-06-05 00:00:00
35.3504166666667,2013-06-06 00:00:00
31.9966666666667,2013-06-07 00:00:00
33.8795833333333,2013-06-08 00:00:00
26.5445833333333,2013-06-09 00:00:00
35.5275,2013-06-10 00:00:00
28.4483333333333,2013-06-11 00:00:00
31.05625,2013-06-12 00:00:00
28.2691666666667,2013-06-13 00:00:00
28.1375,2013-06-14 00:00:00
22.3991666666667,2013-06-15 00:00:00
38.62125,2013-06-16 00:00:00
41.5966666666667,2013-06-17 00:00:00
36.9945833333333,2013-06-18 00:00:00
70.2766666666667,2013-06-19 00:00:00
42.42875,2013-06-20 00:00:00
72.6533333333333,2013-06-21 00:00:00
28.0245833333333,2013-06-22 00:00:00
9.56166666666667,2013-06-23 00:00:00
38.70375,2013-06-24 00:00:00
33.4558333333333,2013-06-25 00:00:00
52.2366666666667,2013-06-26 00:00:00
44.2791666666667,2013-06-27 00:00:00
37.0166666666667,2013-06-28 00:00:00
25.3429166666667,2013-06-29 00:00:00
11.74,2013-06-30 00:00:00
36.3854166666667,2013-07-01 00:00:00
37.5975,2013-07-02 00:00:00
41.1229166666667,2013-07-03 00:00:00
42.3420833333333,2013-07-04 00:00:00
46.7666666666667,2013-07-05 00:00:00
52.32125,2013-07-06 00:00:00
33.7883333333333,2013-07-07 00:00:00
41.3470833333333,2013-07-08 00:00:00
47.12625,2013-07-09 00:00:00
38.3775,2013-07-10 00:00:00
47.4208333333333,2013-07-11 00:00:00
35.19625,2013-07-12 00:00:00
34.845,2013-07-13 00:00:00
20.6333333333333,2013-07-14 00:00:00
36.1783333333333,2013-07-15 00:00:00
39.5279166666667,2013-07-16 00:00:00
46.4554166666667,2013-07-17 00:00:00
46.1166666666667,2013-07-18 00:00:00
45.3941666666667,2013-07-19 00:00:00
38.6229166666667,2013-07-20 00:00:00
67.31625,2013-07-21 00:00:00
45.1091666666667,2013-07-22 00:00:00
46.8233333333333,2013-07-23 00:00:00
49.9966666666667,2013-07-24 00:00:00
54.6370833333333,2013-07-25 00:00:00
47.8170833333333,2013-07-26 00:00:00
73.1916666666666,2013-07-27 00:00:00
40.5875,2013-07-28 00:00:00
50.72125,2013-07-29 00:00:00
62.7245833333333,2013-07-30 00:00:00
38.8245833333333,2013-07-31 00:00:00
37.5983333333333,2013-08-01 00:00:00
49.3145833333334,2013-08-02 00:00:00
56.4379166666667,2013-08-03 00:00:00
26.4645833333333,2013-08-04 00:00:00
50.12875,2013-08-05 00:00:00
55.2975,2013-08-06 00:00:00
70.9070833333333,2013-08-07 00:00:00
51.46625,2013-08-08 00:00:00
53.9666666666667,2013-08-09 00:00:00
40.4920833333333,2013-08-10 00:00:00
35.8095833333333,2013-08-11 00:00:00
62.6775,2013-08-12 00:00:00
36.2891666666667,2013-08-13 00:00:00
38.0654166666667,2013-08-14 00:00:00
32.34,2013-08-15 00:00:00
41.3641666666667,2013-08-16 00:00:00
36.185,2013-08-17 00:00:00
66.4766666666666,2013-08-18 00:00:00
50.1383333333333,2013-08-19 00:00:00
47.62375,2013-08-20 00:00:00
48.6741666666667,2013-08-21 00:00:00
51.7925,2013-08-22 00:00:00
52.01875,2013-08-23 00:00:00
48.2416666666667,2013-08-24 00:00:00
43.75625,2013-08-25 00:00:00
47.64875,2013-08-26 00:00:00
50.7933333333333,2013-08-27 00:00:00
51.4279166666667,2013-08-28 00:00:00
51.9975,2013-08-29 00:00:00
49.1975,2013-08-30 00:00:00
35.5283333333333,2013-08-31 00:00:00
39.55625,2013-09-01 00:00:00
57.0379166666667,2013-09-02 00:00:00
49.4720833333333,2013-09-03 00:00:00
51.05,2013-09-04 00:00:00
47.5870833333333,2013-09-05 00:00:00
46.7083333333333,2013-09-06 00:00:00
51.2370833333333,2013-09-07 00:00:00
40.0658333333333,2013-09-08 00:00:00
51.5129166666667,2013-09-09 00:00:00
52.1125,2013-09-10 00:00:00
48.3270833333333,2013-09-11 00:00:00
49.87875,2013-09-12 00:00:00
47.7341666666667,2013-09-13 00:00:00
35.42,2013-09-14 00:00:00
41.0066666666667,2013-09-15 00:00:00
42.63875,2013-09-16 00:00:00
41.6245833333333,2013-09-17 00:00:00
48.62,2013-09-18 00:00:00
46.9570833333333,2013-09-19 00:00:00
50.30125,2013-09-20 00:00:00
39.2820833333333,2013-09-21 00:00:00
27.7091666666667,2013-09-22 00:00:00
43.6670833333333,2013-09-23 00:00:00
47.4104166666667,2013-09-24 00:00:00
53.3670833333333,2013-09-25 00:00:00
54.0604166666667,2013-09-26 00:00:00
52.31,2013-09-27 00:00:00
53.9125,2013-09-28 00:00:00
46.02875,2013-09-29 00:00:00
40.0995833333333,2013-09-30 00:00:00
68.5170833333333,2013-10-01 00:00:00
49.2354166666667,2013-10-02 00:00:00
61.2566666666667,2013-10-03 00:00:00
57.0458333333333,2013-10-04 00:00:00
42.1,2013-10-05 00:00:00
35.80875,2013-10-06 00:00:00
55.0620833333333,2013-10-07 00:00:00
55.7820833333333,2013-10-08 00:00:00
66.0708333333333,2013-10-09 00:00:00
56.6591666666667,2013-10-10 00:00:00
44.985,2013-10-11 00:00:00
50.0995833333333,2013-10-12 00:00:00
32.5525,2013-10-13 00:00:00
51.2316666666667,2013-10-14 00:00:00
55.5670833333333,2013-10-15 00:00:00
54.07125,2013-10-16 00:00:00
47.9916666666667,2013-10-17 00:00:00
40.605,2013-10-18 00:00:00
52.5120833333333,2013-10-19 00:00:00
33.825,2013-10-20 00:00:00
60.9779166666667,2013-10-21 00:00:00
52.8616666666667,2013-10-22 00:00:00
37.675,2013-10-23 00:00:00
44.2583333333333,2013-10-24 00:00:00
56.735,2013-10-25 00:00:00
46.7191666666667,2013-10-26 00:00:00
78.4384,2013-10-27 00:00:00
35.90125,2013-10-28 00:00:00
58.1983333333333,2013-10-29 00:00:00
43.9941666666667,2013-10-30 00:00:00
35.75,2013-10-31 00:00:00
26.2395833333333,2013-11-01 00:00:00
32.2970833333333,2013-11-02 00:00:00
33.05375,2013-11-03 00:00:00
33.03,2013-11-04 00:00:00
35.1729166666667,2013-11-05 00:00:00
40.19,2013-11-06 00:00:00
42.9445833333333,2013-11-07 00:00:00
46.0720833333333,2013-11-08 00:00:00
31.4858333333333,2013-11-09 00:00:00
38.7308333333333,2013-11-10 00:00:00
36.2233333333333,2013-11-11 00:00:00
45.8345833333333,2013-11-12 00:00:00
51.1866666666667,2013-11-13 00:00:00
48.14625,2013-11-14 00:00:00
50.2708333333333,2013-11-15 00:00:00
46.8016666666667,2013-11-16 00:00:00
37.8295833333333,2013-11-17 00:00:00
45.4275,2013-11-18 00:00:00
49.3625,2013-11-19 00:00:00
51.1033333333333,2013-11-20 00:00:00
48.5820833333333,2013-11-21 00:00:00
45.6670833333333,2013-11-22 00:00:00
37.1804166666667,2013-11-23 00:00:00
25.6466666666667,2013-11-24 00:00:00
39.1891666666667,2013-11-25 00:00:00
52.8866666666667,2013-11-26 00:00:00
43.7204166666667,2013-11-27 00:00:00
39.7929166666667,2013-11-28 00:00:00
42.2054166666667,2013-11-29 00:00:00
37.5445833333333,2013-11-30 00:00:00
63.12125,2013-12-01 00:00:00
52.62,2013-12-02 00:00:00
58.2733333333333,2013-12-03 00:00:00
48.3945833333333,2013-12-04 00:00:00
49.97,2013-12-05 00:00:00
71.1645833333333,2013-12-06 00:00:00
34.0595833333333,2013-12-07 00:00:00
30.4004166666667,2013-12-08 00:00:00
48.1708333333333,2013-12-09 00:00:00
61.3304166666667,2013-12-10 00:00:00
64.0641666666667,2013-12-11 00:00:00
65.3425,2013-12-12 00:00:00
60.7945833333333,2013-12-13 00:00:00
55.245,2013-12-14 00:00:00
45.9416666666667,2013-12-15 00:00:00
57.4495833333333,2013-12-16 00:00:00
68.6141666666667,2013-12-17 00:00:00
53.6191666666667,2013-12-18 00:00:00
61.6541666666666,2013-12-19 00:00:00
61.2554166666667,2013-12-20 00:00:00
54.5870833333333,2013-12-21 00:00:00
62.4958333333333,2013-12-22 00:00:00
81.5658333333333,2013-12-23 00:00:00
18.5170833333333,2013-12-24 00:00:00
26.9358333333333,2013-12-25 00:00:00
25.8225,2013-12-26 00:00:00
34.8475,2013-12-27 00:00:00
54.9129166666667,2013-12-28 00:00:00
53.6416666666667,2013-12-29 00:00:00
30.905,2013-12-30 00:00:00
50.5879166666667,2013-12-31 00:00:00
20.14375,01.01.2014
68.79958333333333,02.01.2014
46.34125,03.01.2014
23.700416666666666,04.01.2014
24.188333333333333,05.01.2014
44.35583333333334,06.01.2014
60.071666666666665,07.01.2014
48.71125,08.01.2014
50.80916666666667,09.01.2014
49.6775,10.01.2014
40.944583333333334,11.01.2014
23.561666666666667,12.01.2014
47.11416666666667,13.01.2014
52.54708333333333,14.01.2014
47.16,15.01.2014
52.04708333333333,16.01.2014
38.45666666666666,17.01.2014
33.501666666666665,18.01.2014
21.969166666666666,19.01.2014
42.139583333333334,20.01.2014
50.78125,21.01.2014
51.05375,22.01.2014
47.344166666666666,23.01.2014
49.35375,24.01.2014
34.0725,25.01.2014
27.400833333333335,26.01.2014
41.67791666666667,27.01.2014
53.98791666666666,28.01.2014
41.50208333333333,29.01.2014
46.04875,30.01.2014
44.843333333333334,31.01.2014
29.06875,01.02.2014
30.08416666666667,02.02.2014
45.865833333333335,03.02.2014
43.98583333333333,04.02.2014
42.670833333333334,05.02.2014
37.772083333333335,06.02.2014
33.038333333333334,07.02.2014
49.25083333333333,08.02.2014
24.55125,09.02.2014
38.56916666666667,10.02.2014
36.95875,11.02.2014
36.53958333333333,12.02.2014
32.98916666666667,13.02.2014
34.0675,14.02.2014
20.755,15.02.2014
18.097083333333334,16.02.2014
40.13625,17.02.2014
39.82041666666667,18.02.2014
41.744166666666665,19.02.2014
39.51208333333334,20.02.2014
34.85666666666667,21.02.2014
28.265416666666667,22.02.2014
20.9575,23.02.2014
31.38083333333333,24.02.2014
34.69166666666667,25.02.2014
38.57041666666667,26.02.2014
39.45166666666667,27.02.2014
39.24666666666667,28.02.2014
34.364583333333336,01.03.2014
29.2675,02.03.2014
40.3725,03.03.2014
46.48791666666666,04.03.2014
45.96125,05.03.2014
40.525,06.03.2014
37.51375,07.03.2014
25.47458333333333,08.03.2014
15.46625,09.03.2014
34.52,10.03.2014
34.687083333333334,11.03.2014
36.92625,12.03.2014
40.8225,13.03.2014
34.751666666666665,14.03.2014
26.326666666666668,15.03.2014
7.5529166666666665,16.03.2014
26.695,17.03.2014
33.01625,18.03.2014
24.791666666666668,19.03.2014
27.528333333333332,20.03.2014
26.766666666666666,21.03.2014
30.53375,22.03.2014
27.65,23.03.2014
40.73,24.03.2014
37.56375,25.03.2014
44.2875,26.03.2014
38.03,27.03.2014
33.8425,28.03.2014
32.42666666666667,29.03.2014
28.86173913043478,30.03.2014
46.452083333333334,31.03.2014
46.384166666666665,01.04.2014
41.14541666666667,02.04.2014
38.60916666666667,03.04.2014
42.525416666666665,04.04.2014
35.00666666666667,05.04.2014
33.475833333333334,06.04.2014
43.2725,07.04.2014
45.615833333333335,08.04.2014
43.42375,09.04.2014
42.22291666666667,10.04.2014
45.8825,11.04.2014
55.747083333333336,12.04.2014
39.04666666666667,13.04.2014
56.028333333333336,14.04.2014
38.75416666666667,15.04.2014
50.57041666666667,16.04.2014
45.79,17.04.2014
49.3175,18.04.2014
39.30041666666666,19.04.2014
13.767916666666666,20.04.2014
19.88125,21.04.2014
55.369166666666665,22.04.2014
38.78,23.04.2014
49.42875,24.04.2014
35.31875,25.04.2014
40.625,26.04.2014
27.275833333333335,27.04.2014
54.86958333333333,28.04.2014
41.01208333333334,29.04.2014
38.339166666666664,30.04.2014
22.995,01.05.2014
28.7625,02.05.2014
37.047916666666666,03.05.2014
18.7075,04.05.2014
38.5975,05.05.2014
36.497083333333336,06.05.2014
37.120416666666664,07.05.2014
30.536666666666665,08.05.2014
35.34458333333333,09.05.2014
33.18833333333333,10.05.2014
35.29541666666667,11.05.2014
34.44958333333334,12.05.2014
37.71125,13.05.2014
34.7025,14.05.2014
38.08833333333333,15.05.2014
33.91375,16.05.2014
31.85333333333333,17.05.2014
25.38375,18.05.2014
51.95791666666667,19.05.2014
43.15625,20.05.2014
42.468333333333334,21.05.2014
36.49166666666667,22.05.2014
41.084583333333335,23.05.2014
55.757083333333334,24.05.2014
26.191666666666666,25.05.2014
41.6475,26.05.2014
50.33625,27.05.2014
46.82875,28.05.2014
38.405,29.05.2014
36.61333333333334,30.05.2014
33.54625,31.05.2014
21.7875,01.06.2014
36.825,02.06.2014
42.22833333333333,03.06.2014
42.681666666666665,04.06.2014
35.4325,05.06.2014
34.13791666666667,06.06.2014
43.36,07.06.2014
21.292083333333334,08.06.2014
24.410416666666666,09.06.2014
47.61958333333333,10.06.2014
46.57958333333333,11.06.2014
58.33583333333333,12.06.2014
45.18958333333333,13.06.2014
33.314166666666665,14.06.2014
45.37583333333333,15.06.2014
47.655,16.06.2014
47.70375,17.06.2014
45.587916666666665,18.06.2014
33.294583333333335,19.06.2014
41.23458333333333,20.06.2014
26.627083333333335,21.06.2014
35.177083333333336,22.06.2014
50.05041666666666,23.06.2014
43.14375,24.06.2014
45.255833333333335,25.06.2014
43.31666666666667,26.06.2014
44.13583333333333,27.06.2014
44.01875,28.06.2014
29.42,29.06.2014
37.555,30.06.2014
36.350833333333334,01.07.2014
38.7975,02.07.2014
39.135,03.07.2014
37.91916666666667,04.07.2014
33.71,05.07.2014
31.6975,06.07.2014
45.899166666666666,07.07.2014
44.392916666666665,08.07.2014
47.961666666666666,09.07.2014
34.382083333333334,10.07.2014
34.5125,11.07.2014
34.10666666666667,12.07.2014
38.336666666666666,13.07.2014
44.58125,14.07.2014
36.15541666666667,15.07.2014
38.935,16.07.2014
42.55583333333333,17.07.2014
41.924166666666665,18.07.2014
40.94541666666667,19.07.2014
30.046666666666667,20.07.2014
41.33083333333333,21.07.2014
44.25125,22.07.2014
41.354166666666664,23.07.2014
42.63041666666667,24.07.2014
42.61125,25.07.2014
41.40833333333333,26.07.2014
29.660833333333333,27.07.2014
40.827083333333334,28.07.2014
43.4825,29.07.2014
39.44375,30.07.2014
39.32125,31.07.2014
40.94625,01.08.2014
29.986666666666668,02.08.2014
24.40125,03.08.2014
37.57333333333333,04.08.2014
40.17916666666667,05.08.2014
35.215833333333336,06.08.2014
37.750416666666666,07.08.2014
34.38041666666667,08.08.2014
40.85041666666667,09.08.2014
28.685416666666665,10.08.2014
49.54375,11.08.2014
43.09125,12.08.2014
39.61708333333333,13.08.2014
41.44583333333333,14.08.2014
29.854583333333334,15.08.2014
24.030416666666667,16.08.2014
20.545833333333334,17.08.2014
36.45708333333334,18.08.2014
41.16916666666667,19.08.2014
33.63583333333333,20.08.2014
39.46333333333333,21.08.2014
33.41416666666667,22.08.2014
31.463333333333335,23.08.2014
15.042083333333334,24.08.2014
36.14666666666667,25.08.2014
